# color images
# file: 'rgbd_dataset_freiburg3_nostructure_texture_far.bag'
# timestamp filename
1341839847.305944 rgb/1341839847.305944.png
1341839847.341841 rgb/1341839847.341841.png
1341839847.373878 rgb/1341839847.373878.png
1341839847.405870 rgb/1341839847.405870.png
1341839847.441942 rgb/1341839847.441942.png
1341839847.473884 rgb/1341839847.473884.png
1341839847.505964 rgb/1341839847.505964.png
1341839847.541985 rgb/1341839847.541985.png
1341839847.573837 rgb/1341839847.573837.png
1341839847.609996 rgb/1341839847.609996.png
1341839847.642100 rgb/1341839847.642100.png
1341839847.674027 rgb/1341839847.674027.png
1341839847.710094 rgb/1341839847.710094.png
1341839847.741882 rgb/1341839847.741882.png
1341839847.773869 rgb/1341839847.773869.png
1341839847.809897 rgb/1341839847.809897.png
1341839847.841880 rgb/1341839847.841880.png
1341839847.878289 rgb/1341839847.878289.png
1341839847.909840 rgb/1341839847.909840.png
1341839847.941861 rgb/1341839847.941861.png
1341839847.977961 rgb/1341839847.977961.png
1341839848.009877 rgb/1341839848.009877.png
1341839848.045768 rgb/1341839848.045768.png
1341839848.077904 rgb/1341839848.077904.png
1341839848.109911 rgb/1341839848.109911.png
1341839848.145877 rgb/1341839848.145877.png
1341839848.177941 rgb/1341839848.177941.png
1341839848.210005 rgb/1341839848.210005.png
1341839848.245924 rgb/1341839848.245924.png
1341839848.278057 rgb/1341839848.278057.png
1341839848.313996 rgb/1341839848.313996.png
1341839848.345902 rgb/1341839848.345902.png
1341839848.378083 rgb/1341839848.378083.png
1341839848.413902 rgb/1341839848.413902.png
1341839848.446051 rgb/1341839848.446051.png
1341839848.477990 rgb/1341839848.477990.png
1341839848.514027 rgb/1341839848.514027.png
1341839848.545899 rgb/1341839848.545899.png
1341839848.581848 rgb/1341839848.581848.png
1341839848.614329 rgb/1341839848.614329.png
1341839848.646056 rgb/1341839848.646056.png
1341839848.681939 rgb/1341839848.681939.png
1341839848.713946 rgb/1341839848.713946.png
1341839848.745899 rgb/1341839848.745899.png
1341839848.782038 rgb/1341839848.782038.png
1341839848.813915 rgb/1341839848.813915.png
1341839848.850000 rgb/1341839848.850000.png
1341839848.881968 rgb/1341839848.881968.png
1341839848.914184 rgb/1341839848.914184.png
1341839848.949897 rgb/1341839848.949897.png
1341839848.981903 rgb/1341839848.981903.png
1341839849.018057 rgb/1341839849.018057.png
1341839849.050047 rgb/1341839849.050047.png
1341839849.082045 rgb/1341839849.082045.png
1341839849.118139 rgb/1341839849.118139.png
1341839849.149926 rgb/1341839849.149926.png
1341839849.181857 rgb/1341839849.181857.png
1341839849.217924 rgb/1341839849.217924.png
1341839849.249844 rgb/1341839849.249844.png
1341839849.285792 rgb/1341839849.285792.png
1341839849.317899 rgb/1341839849.317899.png
1341839849.349911 rgb/1341839849.349911.png
1341839849.385901 rgb/1341839849.385901.png
1341839849.417927 rgb/1341839849.417927.png
1341839849.450043 rgb/1341839849.450043.png
1341839849.485994 rgb/1341839849.485994.png
1341839849.517976 rgb/1341839849.517976.png
1341839849.554305 rgb/1341839849.554305.png
1341839849.585964 rgb/1341839849.585964.png
1341839849.618027 rgb/1341839849.618027.png
1341839849.653990 rgb/1341839849.653990.png
1341839849.686025 rgb/1341839849.686025.png
1341839849.718004 rgb/1341839849.718004.png
1341839849.753965 rgb/1341839849.753965.png
1341839849.786542 rgb/1341839849.786542.png
1341839849.822760 rgb/1341839849.822760.png
1341839849.853815 rgb/1341839849.853815.png
1341839849.885920 rgb/1341839849.885920.png
1341839849.921991 rgb/1341839849.921991.png
1341839849.953839 rgb/1341839849.953839.png
1341839849.985986 rgb/1341839849.985986.png
1341839850.022022 rgb/1341839850.022022.png
1341839850.053889 rgb/1341839850.053889.png
1341839850.089916 rgb/1341839850.089916.png
1341839850.122696 rgb/1341839850.122696.png
1341839850.153891 rgb/1341839850.153891.png
1341839850.189806 rgb/1341839850.189806.png
1341839850.221923 rgb/1341839850.221923.png
1341839850.257926 rgb/1341839850.257926.png
1341839850.289928 rgb/1341839850.289928.png
1341839850.322006 rgb/1341839850.322006.png
1341839850.358083 rgb/1341839850.358083.png
1341839850.389942 rgb/1341839850.389942.png
1341839850.422122 rgb/1341839850.422122.png
1341839850.458155 rgb/1341839850.458155.png
1341839850.490219 rgb/1341839850.490219.png
1341839850.525914 rgb/1341839850.525914.png
1341839850.558165 rgb/1341839850.558165.png
1341839850.590065 rgb/1341839850.590065.png
1341839850.625868 rgb/1341839850.625868.png
1341839850.658023 rgb/1341839850.658023.png
1341839850.689870 rgb/1341839850.689870.png
1341839850.726039 rgb/1341839850.726039.png
1341839850.758642 rgb/1341839850.758642.png
1341839850.794077 rgb/1341839850.794077.png
1341839850.826012 rgb/1341839850.826012.png
1341839850.857996 rgb/1341839850.857996.png
1341839850.897049 rgb/1341839850.897049.png
1341839850.925866 rgb/1341839850.925866.png
1341839850.958076 rgb/1341839850.958076.png
1341839850.994159 rgb/1341839850.994159.png
1341839851.025938 rgb/1341839851.025938.png
1341839851.061884 rgb/1341839851.061884.png
1341839851.093981 rgb/1341839851.093981.png
1341839851.125983 rgb/1341839851.125983.png
1341839851.162029 rgb/1341839851.162029.png
1341839851.201363 rgb/1341839851.201363.png
1341839851.229772 rgb/1341839851.229772.png
1341839851.261859 rgb/1341839851.261859.png
1341839851.301178 rgb/1341839851.301178.png
1341839851.333106 rgb/1341839851.333106.png
1341839851.364936 rgb/1341839851.364936.png
1341839851.400800 rgb/1341839851.400800.png
1341839851.432978 rgb/1341839851.432978.png
1341839851.468951 rgb/1341839851.468951.png
1341839851.500846 rgb/1341839851.500846.png
1341839851.532849 rgb/1341839851.532849.png
1341839851.568942 rgb/1341839851.568942.png
1341839851.601011 rgb/1341839851.601011.png
1341839851.636933 rgb/1341839851.636933.png
1341839851.668994 rgb/1341839851.668994.png
1341839851.700879 rgb/1341839851.700879.png
1341839851.736883 rgb/1341839851.736883.png
1341839851.768951 rgb/1341839851.768951.png
1341839851.804954 rgb/1341839851.804954.png
1341839851.837032 rgb/1341839851.837032.png
1341839851.868921 rgb/1341839851.868921.png
1341839851.904888 rgb/1341839851.904888.png
1341839851.936873 rgb/1341839851.936873.png
1341839851.972969 rgb/1341839851.972969.png
1341839852.004880 rgb/1341839852.004880.png
1341839852.036887 rgb/1341839852.036887.png
1341839852.072836 rgb/1341839852.072836.png
1341839852.104917 rgb/1341839852.104917.png
1341839852.140937 rgb/1341839852.140937.png
1341839852.172894 rgb/1341839852.172894.png
1341839852.204924 rgb/1341839852.204924.png
1341839852.234030 rgb/1341839852.234030.png
1341839852.265924 rgb/1341839852.265924.png
1341839852.301932 rgb/1341839852.301932.png
1341839852.334063 rgb/1341839852.334063.png
1341839852.365960 rgb/1341839852.365960.png
1341839852.402082 rgb/1341839852.402082.png
1341839852.433897 rgb/1341839852.433897.png
1341839852.469906 rgb/1341839852.469906.png
1341839852.501863 rgb/1341839852.501863.png
1341839852.533949 rgb/1341839852.533949.png
1341839852.569896 rgb/1341839852.569896.png
1341839852.601883 rgb/1341839852.601883.png
1341839852.634062 rgb/1341839852.634062.png
1341839852.669878 rgb/1341839852.669878.png
1341839852.701915 rgb/1341839852.701915.png
1341839852.737942 rgb/1341839852.737942.png
1341839852.769982 rgb/1341839852.769982.png
1341839852.801999 rgb/1341839852.801999.png
1341839852.838034 rgb/1341839852.838034.png
1341839852.869909 rgb/1341839852.869909.png
1341839852.901899 rgb/1341839852.901899.png
1341839852.937980 rgb/1341839852.937980.png
1341839852.969844 rgb/1341839852.969844.png
1341839853.005873 rgb/1341839853.005873.png
1341839853.037853 rgb/1341839853.037853.png
1341839853.069999 rgb/1341839853.069999.png
1341839853.105921 rgb/1341839853.105921.png
1341839853.137883 rgb/1341839853.137883.png
1341839853.170078 rgb/1341839853.170078.png
1341839853.205871 rgb/1341839853.205871.png
1341839853.237899 rgb/1341839853.237899.png
1341839853.273915 rgb/1341839853.273915.png
1341839853.305981 rgb/1341839853.305981.png
1341839853.337978 rgb/1341839853.337978.png
1341839853.373951 rgb/1341839853.373951.png
1341839853.405851 rgb/1341839853.405851.png
1341839853.442054 rgb/1341839853.442054.png
1341839853.473841 rgb/1341839853.473841.png
1341839853.505922 rgb/1341839853.505922.png
1341839853.542097 rgb/1341839853.542097.png
1341839853.573956 rgb/1341839853.573956.png
1341839853.606086 rgb/1341839853.606086.png
1341839853.641956 rgb/1341839853.641956.png
1341839853.710154 rgb/1341839853.710154.png
1341839853.742061 rgb/1341839853.742061.png
1341839853.774203 rgb/1341839853.774203.png
1341839853.809870 rgb/1341839853.809870.png
1341839853.841862 rgb/1341839853.841862.png
1341839853.874056 rgb/1341839853.874056.png
1341839853.910043 rgb/1341839853.910043.png
1341839853.941919 rgb/1341839853.941919.png
1341839853.977952 rgb/1341839853.977952.png
1341839854.017422 rgb/1341839854.017422.png
1341839854.049528 rgb/1341839854.049528.png
1341839854.080991 rgb/1341839854.080991.png
1341839854.116931 rgb/1341839854.116931.png
1341839854.148886 rgb/1341839854.148886.png
1341839854.184921 rgb/1341839854.184921.png
1341839854.216976 rgb/1341839854.216976.png
1341839854.248759 rgb/1341839854.248759.png
1341839854.284863 rgb/1341839854.284863.png
1341839854.316904 rgb/1341839854.316904.png
1341839854.352954 rgb/1341839854.352954.png
1341839854.385229 rgb/1341839854.385229.png
1341839854.417199 rgb/1341839854.417199.png
1341839854.452925 rgb/1341839854.452925.png
1341839854.484956 rgb/1341839854.484956.png
1341839854.520956 rgb/1341839854.520956.png
1341839854.553347 rgb/1341839854.553347.png
1341839854.621017 rgb/1341839854.621017.png
1341839854.649560 rgb/1341839854.649560.png
1341839854.682031 rgb/1341839854.682031.png
1341839854.713930 rgb/1341839854.713930.png
1341839854.745858 rgb/1341839854.745858.png
1341839854.781934 rgb/1341839854.781934.png
1341839854.813894 rgb/1341839854.813894.png
1341839854.845894 rgb/1341839854.845894.png
1341839854.882028 rgb/1341839854.882028.png
1341839854.913923 rgb/1341839854.913923.png
1341839854.950288 rgb/1341839854.950288.png
1341839854.982075 rgb/1341839854.982075.png
1341839855.013812 rgb/1341839855.013812.png
1341839855.050129 rgb/1341839855.050129.png
1341839855.081800 rgb/1341839855.081800.png
1341839855.114073 rgb/1341839855.114073.png
1341839855.150030 rgb/1341839855.150030.png
1341839855.182071 rgb/1341839855.182071.png
1341839855.217767 rgb/1341839855.217767.png
1341839855.249960 rgb/1341839855.249960.png
1341839855.281992 rgb/1341839855.281992.png
1341839855.317935 rgb/1341839855.317935.png
1341839855.349844 rgb/1341839855.349844.png
1341839855.381947 rgb/1341839855.381947.png
1341839855.417890 rgb/1341839855.417890.png
1341839855.449975 rgb/1341839855.449975.png
1341839855.485969 rgb/1341839855.485969.png
1341839855.517935 rgb/1341839855.517935.png
1341839855.549932 rgb/1341839855.549932.png
1341839855.585931 rgb/1341839855.585931.png
1341839855.617868 rgb/1341839855.617868.png
1341839855.653959 rgb/1341839855.653959.png
1341839855.686629 rgb/1341839855.686629.png
1341839855.717974 rgb/1341839855.717974.png
1341839855.754217 rgb/1341839855.754217.png
1341839855.785976 rgb/1341839855.785976.png
1341839855.817884 rgb/1341839855.817884.png
1341839855.853954 rgb/1341839855.853954.png
1341839855.885819 rgb/1341839855.885819.png
1341839855.921856 rgb/1341839855.921856.png
1341839855.953959 rgb/1341839855.953959.png
1341839855.985984 rgb/1341839855.985984.png
1341839856.021829 rgb/1341839856.021829.png
1341839856.053782 rgb/1341839856.053782.png
1341839856.086616 rgb/1341839856.086616.png
1341839856.121800 rgb/1341839856.121800.png
1341839856.153957 rgb/1341839856.153957.png
1341839856.190048 rgb/1341839856.190048.png
1341839856.222015 rgb/1341839856.222015.png
1341839856.253873 rgb/1341839856.253873.png
1341839856.289840 rgb/1341839856.289840.png
1341839856.321942 rgb/1341839856.321942.png
1341839856.353811 rgb/1341839856.353811.png
1341839856.390102 rgb/1341839856.390102.png
1341839856.422082 rgb/1341839856.422082.png
1341839856.457814 rgb/1341839856.457814.png
1341839856.489904 rgb/1341839856.489904.png
1341839856.521972 rgb/1341839856.521972.png
1341839856.557920 rgb/1341839856.557920.png
1341839856.589888 rgb/1341839856.589888.png
1341839856.622023 rgb/1341839856.622023.png
1341839856.657871 rgb/1341839856.657871.png
1341839856.689931 rgb/1341839856.689931.png
1341839856.725899 rgb/1341839856.725899.png
1341839856.757992 rgb/1341839856.757992.png
1341839856.790085 rgb/1341839856.790085.png
1341839856.839656 rgb/1341839856.839656.png
1341839856.865317 rgb/1341839856.865317.png
1341839856.894594 rgb/1341839856.894594.png
1341839856.926373 rgb/1341839856.926373.png
1341839856.958224 rgb/1341839856.958224.png
1341839857.004395 rgb/1341839857.004395.png
1341839857.027972 rgb/1341839857.027972.png
1341839857.058153 rgb/1341839857.058153.png
1341839857.094172 rgb/1341839857.094172.png
1341839857.127349 rgb/1341839857.127349.png
1341839857.161937 rgb/1341839857.161937.png
1341839857.193984 rgb/1341839857.193984.png
1341839857.226017 rgb/1341839857.226017.png
1341839857.261913 rgb/1341839857.261913.png
1341839857.294048 rgb/1341839857.294048.png
1341839857.325950 rgb/1341839857.325950.png
1341839857.361866 rgb/1341839857.361866.png
1341839857.394079 rgb/1341839857.394079.png
1341839857.429949 rgb/1341839857.429949.png
1341839857.461927 rgb/1341839857.461927.png
1341839857.494284 rgb/1341839857.494284.png
1341839857.529868 rgb/1341839857.529868.png
1341839857.561886 rgb/1341839857.561886.png
1341839857.594054 rgb/1341839857.594054.png
1341839857.629788 rgb/1341839857.629788.png
1341839857.661962 rgb/1341839857.661962.png
1341839857.697990 rgb/1341839857.697990.png
1341839857.729964 rgb/1341839857.729964.png
1341839857.762022 rgb/1341839857.762022.png
1341839857.798680 rgb/1341839857.798680.png
1341839857.829963 rgb/1341839857.829963.png
1341839857.865820 rgb/1341839857.865820.png
1341839857.897849 rgb/1341839857.897849.png
1341839857.929959 rgb/1341839857.929959.png
1341839857.965946 rgb/1341839857.965946.png
1341839857.997930 rgb/1341839857.997930.png
1341839858.030063 rgb/1341839858.030063.png
1341839858.065790 rgb/1341839858.065790.png
1341839858.097903 rgb/1341839858.097903.png
1341839858.134029 rgb/1341839858.134029.png
1341839858.165977 rgb/1341839858.165977.png
1341839858.198009 rgb/1341839858.198009.png
1341839858.233911 rgb/1341839858.233911.png
1341839858.265831 rgb/1341839858.265831.png
1341839858.297894 rgb/1341839858.297894.png
1341839858.334040 rgb/1341839858.334040.png
1341839858.365902 rgb/1341839858.365902.png
1341839858.401915 rgb/1341839858.401915.png
1341839858.433884 rgb/1341839858.433884.png
1341839858.465923 rgb/1341839858.465923.png
1341839858.501898 rgb/1341839858.501898.png
1341839858.533842 rgb/1341839858.533842.png
1341839858.565881 rgb/1341839858.565881.png
1341839858.601865 rgb/1341839858.601865.png
1341839858.633984 rgb/1341839858.633984.png
1341839858.669940 rgb/1341839858.669940.png
1341839858.702025 rgb/1341839858.702025.png
1341839858.733908 rgb/1341839858.733908.png
1341839858.769859 rgb/1341839858.769859.png
1341839858.801885 rgb/1341839858.801885.png
1341839858.833866 rgb/1341839858.833866.png
1341839858.869844 rgb/1341839858.869844.png
1341839858.901863 rgb/1341839858.901863.png
1341839858.937959 rgb/1341839858.937959.png
1341839858.969922 rgb/1341839858.969922.png
1341839859.001906 rgb/1341839859.001906.png
1341839859.037871 rgb/1341839859.037871.png
1341839859.069857 rgb/1341839859.069857.png
1341839859.105853 rgb/1341839859.105853.png
1341839859.137820 rgb/1341839859.137820.png
1341839859.169829 rgb/1341839859.169829.png
1341839859.205812 rgb/1341839859.205812.png
1341839859.237948 rgb/1341839859.237948.png
1341839859.269941 rgb/1341839859.269941.png
1341839859.305936 rgb/1341839859.305936.png
1341839859.338106 rgb/1341839859.338106.png
1341839859.373933 rgb/1341839859.373933.png
1341839859.405964 rgb/1341839859.405964.png
1341839859.437999 rgb/1341839859.437999.png
1341839859.473899 rgb/1341839859.473899.png
1341839859.505881 rgb/1341839859.505881.png
1341839859.537923 rgb/1341839859.537923.png
1341839859.573971 rgb/1341839859.573971.png
1341839859.606042 rgb/1341839859.606042.png
1341839859.641861 rgb/1341839859.641861.png
1341839859.673839 rgb/1341839859.673839.png
1341839859.706001 rgb/1341839859.706001.png
1341839859.741952 rgb/1341839859.741952.png
1341839859.774014 rgb/1341839859.774014.png
1341839859.805853 rgb/1341839859.805853.png
1341839859.842082 rgb/1341839859.842082.png
1341839859.873931 rgb/1341839859.873931.png
1341839859.910357 rgb/1341839859.910357.png
1341839859.941846 rgb/1341839859.941846.png
1341839859.974055 rgb/1341839859.974055.png
1341839860.010232 rgb/1341839860.010232.png
1341839860.041967 rgb/1341839860.041967.png
1341839860.077894 rgb/1341839860.077894.png
1341839860.109987 rgb/1341839860.109987.png
1341839860.141917 rgb/1341839860.141917.png
1341839860.177902 rgb/1341839860.177902.png
1341839860.209829 rgb/1341839860.209829.png
1341839860.242114 rgb/1341839860.242114.png
1341839860.278013 rgb/1341839860.278013.png
1341839860.310067 rgb/1341839860.310067.png
1341839860.345859 rgb/1341839860.345859.png
1341839860.378795 rgb/1341839860.378795.png
1341839860.410156 rgb/1341839860.410156.png
1341839860.446011 rgb/1341839860.446011.png
1341839860.477890 rgb/1341839860.477890.png
1341839860.509871 rgb/1341839860.509871.png
1341839860.545831 rgb/1341839860.545831.png
1341839860.577976 rgb/1341839860.577976.png
1341839860.614165 rgb/1341839860.614165.png
1341839860.645895 rgb/1341839860.645895.png
1341839860.678150 rgb/1341839860.678150.png
1341839860.713931 rgb/1341839860.713931.png
1341839860.745925 rgb/1341839860.745925.png
1341839860.777879 rgb/1341839860.777879.png
1341839860.813880 rgb/1341839860.813880.png
1341839860.846018 rgb/1341839860.846018.png
1341839860.881962 rgb/1341839860.881962.png
1341839860.913833 rgb/1341839860.913833.png
1341839860.945899 rgb/1341839860.945899.png
1341839860.981862 rgb/1341839860.981862.png
1341839861.014122 rgb/1341839861.014122.png
1341839861.045923 rgb/1341839861.045923.png
1341839861.082003 rgb/1341839861.082003.png
